Table name M3;Table name User;Column name M3;Column name M3
OINVOL;Invoice, line;ONMIGI;Internal migration status
OINVOL;Invoice, line;ONLMTS;Timestamp
OLICHA;Customer Order Line Charges;MJCONO;Company
OLICHA;Customer Order Line Charges;MJCRID;Charge
OLICHA;Customer Order Line Charges;MJPC01;Field
OLICHA;Customer Order Line Charges;MJPC02;Field
OLICHA;Customer Order Line Charges;MJPC03;Field
OLICHA;Customer Order Line Charges;MJCRTY;Internal charge
OLICHA;Customer Order Line Charges;MJHACD;Debit frequency
OLICHA;Customer Order Line Charges;MJCRD0;Description
OLICHA;Customer Order Line Charges;MJCRME;Calculation method
OLICHA;Customer Order Line Charges;MJCHUN;Charge U/M
OLICHA;Customer Order Line Charges;MJCHDC;Decimals places - charge base
OLICHA;Customer Order Line Charges;MJCHPR;Presentation code - item charges
OLICHA;Customer Order Line Charges;MJCRN1;Included in cost total 1
OLICHA;Customer Order Line Charges;MJCRN2;Included in cost total 2
OLICHA;Customer Order Line Charges;MJCRN3;Included in cost total 3
OLICHA;Customer Order Line Charges;MJCRN4;Included in cost total 4
OLICHA;Customer Order Line Charges;MJCRN5;Included in cost total 5
OLICHA;Customer Order Line Charges;MJVTCD;VAT code
OLICHA;Customer Order Line Charges;MJACRF;User-defined accounting control object
OLICHA;Customer Order Line Charges;MJTAXC;Tax code customer/address
OLICHA;Customer Order Line Charges;MJTAXI;Item-dependent tax
OLICHA;Customer Order Line Charges;MJTXID;Text identity
OLICHA;Customer Order Line Charges;MJRGDT;Entry date
OLICHA;Customer Order Line Charges;MJRGTM;Entry time
OLICHA;Customer Order Line Charges;MJLMDT;Change date
OLICHA;Customer Order Line Charges;MJCHNO;Change number
OLICHA;Customer Order Line Charges;MJCHID;Changed by
OLICHA;Customer Order Line Charges;MJFUGE;Fund creation
OLICHA;Customer Order Line Charges;MJCLGE;Claim creation
OLICHA;Customer Order Line Charges;MJTXBM;Tax base model
OLICHA;Customer Order Line Charges;MJEXLC;From external system
OLICHA;Customer Order Line Charges;MJCTY2;Charge category
OLICHA;Customer Order Line Charges;MJEXSD;Exclude stand down
OLICHA;Customer Order Line Charges;MJCEID;Costing element
OOADRE;Customer order, address;ODCONO;Company
OOADRE;Customer order, address;ODORNO;Customer order number
OOADRE;Customer order, address;ODADRT;Address type
OOADRE;Customer order, address;ODADID;Address number
OOADRE;Customer order, address;ODDIVI;Division
OOADRE;Customer order, address;ODCUNM;Name
OOADRE;Customer order, address;ODCUA1;Address line 1
OOADRE;Customer order, address;ODCUA2;Address line 2
OOADRE;Customer order, address;ODCUA3;Address line 3
OOADRE;Customer order, address;ODCUA4;Address line 4
OOADRE;Customer order, address;ODPONO;Postal code
OOADRE;Customer order, address;ODPHNO;Telephone number 1
OOADRE;Customer order, address;ODTFNO;Facsimile transmission number
OOADRE;Customer order, address;ODYREF;Your reference 1
OOADRE;Customer order, address;ODMEAL;Valid media
OOADRE;Customer order, address;ODCSCD;Country
OOADRE;Customer order, address;ODVRNO;VAT registration number
OOADRE;Customer order, address;ODEDES;Place
OOADRE;Customer order, address;ODROUT;Route
OOADRE;Customer order, address;ODRODN;Route departure
OOADRE;Customer order, address;ODULZO;Unloading zone
OOADRE;Customer order, address;ODECF1;User-defined TST field 1
OOADRE;Customer order, address;ODECF2;User-defined TST field 2
OOADRE;Customer order, address;ODECF3;User-defined TST field 3
OOADRE;Customer order, address;ODECF4;User-defined TST field  4
OOADRE;Customer order, address;ODECF5;User-defined TST field 5
OOADRE;Customer order, address;ODGEOC;Geographical code
OOADRE;Customer order, address;ODTAXC;Tax code customer/address
OOADRE;Customer order, address;ODECAR;State
OOADRE;Customer order, address;ODHAFE;Harbor or airport
