Table name M3;Table name User;Column name M3;Column name M3
MHPICH;Picking list header;PICLPL;Calculated pick lines
MHPICH;Picking list header;PIPCSP;Picking capacity split
MHPICH;Picking list header;PIPCSI;Picking capacity indicator
MIDTLE;Vendor transport lead time;ITCONO;Company
MIDTLE;Vendor transport lead time;ITSUNO;Supplier
MIDTLE;Vendor transport lead time;ITTEDL;Delivery terms
MIDTLE;Vendor transport lead time;ITWHLO;Warehouse
MIDTLE;Vendor transport lead time;ITMODL;Delivery method
MIDTLE;Vendor transport lead time;ITSDES;Place of loading
MIDTLE;Vendor transport lead time;ITDELT;Goods responsibility
MIDTLE;Vendor transport lead time;ITTLE1;Transportation lead time 1
MIDTLE;Vendor transport lead time;ITTLE2;Transportation lead time 2
MIDTLE;Vendor transport lead time;ITRGDT;Entry date
MIDTLE;Vendor transport lead time;ITRGTM;Entry time
MIDTLE;Vendor transport lead time;ITLMDT;Change date
MIDTLE;Vendor transport lead time;ITCHNO;Change number
MIDTLE;Vendor transport lead time;ITCHID;Changed by
MITAFO;Forecasting;MFCONO;Company
MITAFO;Forecasting;MFWHLO;Warehouse
MITAFO;Forecasting;MFITNO;Item number
MITAFO;Forecasting;MFCYP6;Period
MITAFO;Forecasting;MFBUIT;Forecast family
MITAFO;Forecasting;MFDEMA;Demand
MITAFO;Forecasting;MFBFOR;Base forecast
MITAFO;Forecasting;MFMADJ;Manual adjustment
MITAFO;Forecasting;MFCFOR;Calculated forecast
MITAFO;Forecasting;MFNCFO;Calculated forecast - not approved
MITAFO;Forecasting;MFMFOR;Manual forecast
MITAFO;Forecasting;MFMDQT;Master demand
MITAFO;Forecasting;MFTREM;Forecast period remark
MITAFO;Forecasting;MFPSTA;Stop forecast calculation
MITAFO;Forecasting;MFALFF;Alpha factor
MITAFO;Forecasting;MFMADV;MAD - Mean absolute deviation
MITAFO;Forecasting;MFAVER;Mean error forecast
MITAFO;Forecasting;MFTREQ;Trend quantity
MITAFO;Forecasting;MFTREF;Trend factor
MITAFO;Forecasting;MFALA1;Forecast alarm 1
MITAFO;Forecasting;MFALA2;Forecast alarm 2
MITAFO;Forecasting;MFALA3;Forecast alarm 3
MITAFO;Forecasting;MFALAO;Closed alarm
MITAFO;Forecasting;MFFOAD;Forecast adjustment
MITAFO;Forecasting;MFSEAF;Seasonal index
MITAFO;Forecasting;MFPRCD;Forecast method
MITAFO;Forecasting;MFRGDT;Entry date
MITAFO;Forecasting;MFRGTM;Entry time
MITAFO;Forecasting;MFLMDT;Change date
MITAFO;Forecasting;MFCHNO;Change number
MITAFO;Forecasting;MFCHID;Changed by
MITAFO;Forecasting;MFLMTS;Timestamp
MITALO;Allocation;MQSMEQ;Selection method
MITALO;Allocation;MQCONO;Company
MITALO;Allocation;MQWHLO;Warehouse
MITALO;Allocation;MQITNO;Item number
MITALO;Allocation;MQWHSL;Location
MITALO;Allocation;MQBANO;Lot number
MITALO;Allocation;MQCAMU;Container
MITALO;Allocation;MQTTYP;Stock transaction type
MITALO;Allocation;MQRIDN;Order number
MITALO;Allocation;MQRIDO;Order operation
MITALO;Allocation;MQRIDI;Delivery number
MITALO;Allocation;MQPLSX;Picking list suffix
MITALO;Allocation;MQRIDL;Order line
MITALO;Allocation;MQSOFT;Soft allocation
MITALO;Allocation;MQRIDX;Line suffix
MITALO;Allocation;MQREPN;Receiving number
MITALO;Allocation;MQSTAT;Status
MITALO;Allocation;MQSLTP;Stock zone
MITALO;Allocation;MQPISE;Warehouse equipment
MITALO;Allocation;MQALQT;Allocated quantity - basic U/M
MITALO;Allocation;MQSORT;Sort value
MITALO;Allocation;MQTRFL;Transportation flow
MITALO;Allocation;MQMAAL;Allocation origin
MITALO;Allocation;MQRFTX;Reference text
MITALO;Allocation;MQPGNM;Program name
MITALO;Allocation;MQPLPR;Picking list round
MITALO;Allocation;MQPAQT;Packed quantity
MITALO;Allocation;MQCAWE;Catch weight
MITALO;Allocation;MQFLOC;From picking location
MITALO;Allocation;MQDEV;Printer
MITALO;Allocation;MQSTCD;Inventory accounting
MITALO;Allocation;MQTRQT;Transaction quantity - basic U/M
MITALO;Allocation;MQTWSL;To location
MITALO;Allocation;MQOEND;Flagged as completed
MITALO;Allocation;MQPLRI;Wave number
MITALO;Allocation;MQTRQA;Transaction quantity in alt U/M
MITALO;Allocation;MQALQA;Allocated quantity - alternate U/M
MITALO;Allocation;MQALQN;Allocated quantity - nominal
MITALO;Allocation;MQPAQA;Packed quantity - alternate U/M
MITALO;Allocation;MQCNNR;Detailed order requirement (DOR) number
MITALO;Allocation;MQLSQN;Level sequence number
MITALO;Allocation;MQSSEQ;Structure sequence number
MITALO;Allocation;MQPLRN;Reporting number - pick line
MITALO;Allocation;MQRGDT;Entry date
MITALO;Allocation;MQRGTM;Entry time
MITALO;Allocation;MQLMDT;Change date
MITALO;Allocation;MQCHNO;Change number
MITALO;Allocation;MQCHID;Changed by
MITALO;Allocation;MQLMTS;Timestamp
MITALO;Allocation;MQAUCZ;Cartonization U/M
MITALO;Allocation;MQORRN;Original reporting number - picking line
MITALO;Allocation;MQSUME;Sublot controlled
MITALT;Item define locations;MACONO;Company
MITALT;Item define locations;MAITNO;Item number
MITALT;Item define locations;MARPTY;Replacement type
MITALT;Item define locations;MAALIT;Related item
MITALT;Item define locations;MAINTC;Interchangeability
MITALT;Item define locations;MASTDT;Start date
MITALT;Item define locations;MARATY;Reference type
MITALT;Item define locations;MARAID;Reference identity
MITALT;Item define locations;MAQAFC;Quantity factor
MITALT;Item define locations;MAPUPN;Preferred item
MITALT;Item define locations;MATXID;Text identity
MITALT;Item define locations;MARGDT;Entry date
MITALT;Item define locations;MARGTM;Entry time
MITALT;Item define locations;MALMDT;Change date
MITALT;Item define locations;MACHNO;Change number
MITALT;Item define locations;MACHID;Changed by
MITALT;Item define locations;MALMTS;Timestamp
MITALT;Item define locations;MACPYS;Copy statistics
MITALT;Item define locations;MACNRE;Condition for replacement
MITALT;Item define locations;MACNDN;Condition
MITARE;Stocklocation area;MNSPRP;Print package label
MITARE;Stocklocation area;MNCONO;Company
MITARE;Stocklocation area;MNWHLO;Warehouse
MITARE;Stocklocation area;MNSLTP;Stock zone
MITARE;Stocklocation area;MNARNM;Name
MITARE;Stocklocation area;MNCOVO;Volume calculation
MITARE;Stocklocation area;MNWECD;Weight check
MITARE;Stocklocation area;MNFWLP;Weight check from position
MITARE;Stocklocation area;MNTWLP;Weight check to position
MITARE;Stocklocation area;MNFHOR;Horizontal axis from position
MITARE;Stocklocation area;MNTHOR;Horizontal axis to position
MITARE;Stocklocation area;MNFVER;Vertical axis from position
MITARE;Stocklocation area;MNTVER;Vertical axis to position
MITARE;Stocklocation area;MNPLBR;Picking list break
MITARE;Stocklocation area;MNTEAM;Picking team
MITARE;Stocklocation area;MNLCUC;Container used for storage
MITARE;Stocklocation area;MNSPRD;Print put-away label
MITARE;Stocklocation area;MNTRFU;Sorting
MITARE;Stocklocation area;MNDEV;Printer
MITARE;Stocklocation area;MNFRCA;Filling rate calculation
MITARE;Stocklocation area;MNRESP;Responsible
MITARE;Stocklocation area;MNPASL;Packing area
MITARE;Stocklocation area;MNTSPA;Two-step put-away
MITARE;Stocklocation area;MNRGDT;Entry date
MITARE;Stocklocation area;MNRGTM;Entry time
MITARE;Stocklocation area;MNLMDT;Change date
MITARE;Stocklocation area;MNCHNO;Change number
MITARE;Stocklocation area;MNCHID;Changed by
MITARE;Stocklocation area;MNLMTS;Timestamp
MITARE;Stocklocation area;MNLCCI;Loc chk code validation - ph inv rep
MITARE;Stocklocation area;MNLCCP;Loc chk code validation - put-away conf
MITARE;Stocklocation area;MNLCCR;Loc chk code validat - picking list rep
MITATP;Available to promise;MACONO;Company
MITATP;Available to promise;MAWHLO;Warehouse
MITATP;Available to promise;MAITNO;Item number
MITATP;Available to promise;MAPLDT;Planning date
MITATP;Available to promise;MATIHM;Time hours & minutes
MITATP;Available to promise;MAORCA;Order category
MITATP;Available to promise;MARIDN;Order number
MITATP;Available to promise;MARIDL;Order line
MITATP;Available to promise;MARIDX;Line suffix
MITATP;Available to promise;MANATP;Available-to-promise - noncumulative
MITATP;Available to promise;MAAVTP;Available-to-promise - cumulative
MITATP;Available to promise;MASTAT;Status
MITATP;Available to promise;MAORQT;Ordered quantity - basic U/M
MITATP;Available to promise;MAREQT;Reserved quantity
MITATP;Available to promise;MALMTS;Timestamp
MITAUN;Alternative units;MUCONO;Company
MITAUN;Alternative units;MUITNO;Item number
MITAUN;Alternative units;MUAUTP;Alternate U/M type
MITAUN;Alternative units;MUALUN;Alternate U/M
MITAUN;Alternative units;MUDCCD;Number of decimal places
MITAUN;Alternative units;MUCOFA;Conversion factor
MITAUN;Alternative units;MUDMCF;Conversion form
MITAUN;Alternative units;MUPCOF;Price adjustment factor
MITAUN;Alternative units;MUAUS1;Standard U/M - purchase order
MITAUN;Alternative units;MUAUS2;Standard U/M - customer order sales
MITAUN;Alternative units;MUAUS3;Standard U/M - manufacturing
MITAUN;Alternative units;MUAUS4;Standard U/M - production engineering
MITAUN;Alternative units;MUAUS5;Standard U/M - purchase price
MITAUN;Alternative units;MUAUS6;Standard U/M - statistics
MITAUN;Alternative units;MUAUS9;Default U/M - sales price
MITAUN;Alternative units;MUUNMU;Order multiple
MITAUN;Alternative units;MUFMID;Formula
MITAUN;Alternative units;MURESI;Result identity
MITAUN;Alternative units;MUTXID;Text identity
MITAUN;Alternative units;MURGDT;Entry date
MITAUN;Alternative units;MURGTM;Entry time
MITAUN;Alternative units;MULMDT;Change date
MITAUN;Alternative units;MUCHNO;Change number
MITAUN;Alternative units;MUCHID;Changed by
MITAUN;Alternative units;MULMTS;Timestamp
MITAUN;Alternative units;MUPACT;Packaging
MITAUN;Alternative units;MUAUSC;Standard U/M - catch weight
MITAUN;Alternative units;MUAUSB;Standard U/M - cost
MITAUN;Alternative units;MULGUN;Logistics U/M
MITAUN;Alternative units;MUCWPU;Catch weight price U/M
MITBAL;Item - warehouse;MBTRPL;Outbound tracking policy
MITBAL;Item - warehouse;MBCONO;Company
MITBAL;Item - warehouse;MBWHLO;Warehouse
MITBAL;Item - warehouse;MBITNO;Item number
MITBAL;Item - warehouse;MBSTQT;On-hand balance approved
MITBAL;Item - warehouse;MBQUQT;On-hand balance for inspection
MITBAL;Item - warehouse;MBRJQT;Rejected on-hand balance
MITBAL;Item - warehouse;MBALQT;Allocated quantity - basic U/M
MITBAL;Item - warehouse;MBAVAL;Allocatable on-hand balance
MITBAL;Item - warehouse;MBPLQT;Picking list quantity - basic U/M
MITBAL;Item - warehouse;MBCOMG;Container management
MITBAL;Item - warehouse;MBALMT;Allocation method
MITBAL;Item - warehouse;MBSTMT;Storage method
MITBAL;Item - warehouse;MBSPMT;Issue method
MITBAL;Item - warehouse;MBSTTX;Note
MITBAL;Item - warehouse;MBORQT;Ordered quantity - basic U/M
MITBAL;Item - warehouse;MBREQT;Reserved quantity
MITBAL;Item - warehouse;MBRLQT;Reserved quantity to backorder
MITBAL;Item - warehouse;MBREQP;Reserved quantity - planned orders
MITBAL;Item - warehouse;MBIDDT;Last receipt date
MITBAL;Item - warehouse;MBODDT;Last issue date
MITBAL;Item - warehouse;MBINDT;Latest physical inventory date
MITBAL;Item - warehouse;MBPRDC;Priority date selection
MITBAL;Item - warehouse;MBINCD;Physical inventory cycle
MITBAL;Item - warehouse;MBNUIN;Number of records for physical inventory
MITBAL;Item - warehouse;MBUSYE;Annual usage
MITBAL;Item - warehouse;MBAVST;Average on-hand balance
MITBAL;Item - warehouse;MBDILE;Projected on-hand at end of lead time
MITBAL;Item - warehouse;MBRESP;Responsible
MITBAL;Item - warehouse;MBBUYE;Buyer
MITBAL;Item - warehouse;MBSUNO;Supplier
MITBAL;Item - warehouse;MBWHTY;Warehouse type
MITBAL;Item - warehouse;MBWHSY;Warehouse subtype
MITBAL;Item - warehouse;MBINSC;Statistics storage group
MITBAL;Item - warehouse;MBDIGR;Distribution group
MITBAL;Item - warehouse;MBWHSL;Location
MITBAL;Item - warehouse;MBSLTP;Stock zone
MITBAL;Item - warehouse;MBNUS7;Number of balance IDs
MITBAL;Item - warehouse;MBTOMU;Issue multiple
MITBAL;Item - warehouse;MBWHLT;Location type
MITBAL;Item - warehouse;MBPISE;Warehouse equipment
MITBAL;Item - warehouse;MBPLCD;Planning policy
MITBAL;Item - warehouse;MBMABC;ABC class - manual
MITBAL;Item - warehouse;MBABCD;ABC class - volume
MITBAL;Item - warehouse;MBABCM;ABC method  - volume
MITBAL;Item - warehouse;MBABFC;ABC class - frequency
MITBAL;Item - warehouse;MBABFM;ABC method - frequency
MITBAL;Item - warehouse;MBACOC;ABC class - contribution
MITBAL;Item - warehouse;MBACOM;ABC method - contribution
MITBAL;Item - warehouse;MBPRIF;Priority value
MITBAL;Item - warehouse;MBSODY;Run-out time
MITBAL;Item - warehouse;MBREOP;Reorder point
MITBAL;Item - warehouse;MBOPOM;Reorder point method
MITBAL;Item - warehouse;MBSSQT;Safety stock
MITBAL;Item - warehouse;MBSSMT;Safety stock method
MITBAL;Item - warehouse;MBMSSQ;Manual safety stock
MITBAL;Item - warehouse;MBSSDA;Safety stock unit
MITBAL;Item - warehouse;MBSCGR;Service level
MITBAL;Item - warehouse;MBMXST;Maximum stock
MITBAL;Item - warehouse;MBMXSM;Maximum stock method
MITBAL;Item - warehouse;MBMXPC;Maximum stock percentage
MITBAL;Item - warehouse;MBEOQT;Order quantity
MITBAL;Item - warehouse;MBEOQM;Order policy
MITBAL;Item - warehouse;MBEQDA;Order quantity days
MITBAL;Item - warehouse;MBYEQT;Annual demand
MITBAL;Item - warehouse;MBYEQM;Annual demand method
MITBAL;Item - warehouse;MBLOQT;Minimum order quantity
MITBAL;Item - warehouse;MBMOQT;Maximum order quantity
MITBAL;Item - warehouse;MBPUIT;Acquisition code
MITBAL;Item - warehouse;MBSUWH;Supplying warehouse
MITBAL;Item - warehouse;MBDPID;Period frame
MITBAL;Item - warehouse;MBPRCD;Forecast method
MITBAL;Item - warehouse;MBFCCM;Forecast logic
MITBAL;Item - warehouse;MBLYQT;Fixed annual demand
MITBAL;Item - warehouse;MBLRYE;Fixed acquisition requirement
MITBAL;Item - warehouse;MBPFTM;Planning time fence
MITBAL;Item - warehouse;MBLEA1;Supply lead time
MITBAL;Item - warehouse;MBLEA2;Inspection lead time
MITBAL;Item - warehouse;MBLEA3;Transportation lead time
MITBAL;Item - warehouse;MBLEAT;Lead time
MITBAL;Item - warehouse;MBUNMU;Order multiple
MITBAL;Item - warehouse;MBSVEI;Multiple supply
MITBAL;Item - warehouse;MBLEVL;Lowest level
MITBAL;Item - warehouse;MBLEVD;Lowest level DO
MITBAL;Item - warehouse;MBPLHZ;Planning horizon
MITBAL;Item - warehouse;MBDMFN;Demand time fence
MITBAL;Item - warehouse;MBORTY;Order type
MITBAL;Item - warehouse;MBCONC;Continuous net change
MITBAL;Item - warehouse;MBSATD;Safety time
MITBAL;Item - warehouse;MBALQC;Quantity controlled allocation
MITBAL;Item - warehouse;MBOPLC;Planning method
MITBAL;Item - warehouse;MBMSCH;Master scheduled
MITBAL;Item - warehouse;MBSHCC;Distribution/supplier calendar check
MITBAL;Item - warehouse;MBZCAC;Zero mark
MITBAL;Item - warehouse;MBINSL;Inspection location
MITBAL;Item - warehouse;MBNCCA;Net change calculation active
MITBAL;Item - warehouse;MBFACI;Facility
MITBAL;Item - warehouse;MBDIVI;Division
MITBAL;Item - warehouse;MBDDEX;Time phased safety stock exists
MITBAL;Item - warehouse;MBSTRL;History storage method
MITBAL;Item - warehouse;MBPLIC;Picking list information control
MITBAL;Item - warehouse;MBPPMC;Pending planning method change
MITBAL;Item - warehouse;MBMPCD;Calculation date - material planning
MITBAL;Item - warehouse;MBMPCT;Calculation time - material planning
MITBAL;Item - warehouse;MBDCSS;Time phased safety stock
MITBAL;Item - warehouse;MBRPOP;Responsible - planned purchase order
MITBAL;Item - warehouse;MBBCOS;Standard cost - warehouse
MITBAL;Item - warehouse;MBTXID;Text identity
MITBAL;Item - warehouse;MBDTID;Data identity
MITBAL;Item - warehouse;MBDPLO;Default pack location
MITBAL;Item - warehouse;MBDDLO;Default docking location
MITBAL;Item - warehouse;MBSPLC;Delivery split rule
MITBAL;Item - warehouse;MBALS1;Allocate non-approved balance ID
MITBAL;Item - warehouse;MBPOOT;Point of time table
MITBAL;Item - warehouse;MBSTAT;Status
MITBAL;Item - warehouse;MBVTCP;VAT code - purchase
MITBAL;Item - warehouse;MBVTCS;VAT code - sales
MITBAL;Item - warehouse;MBMNUN;Main unit of calculation
MITBAL;Item - warehouse;MBGRTS;Distribution group technology
MITBAL;Item - warehouse;MBSLDY;Shelf life
MITBAL;Item - warehouse;MBREDY;Reinspection days
MITBAL;Item - warehouse;MBSAEL;Sales time
MITBAL;Item - warehouse;MBCPCD;CTP policy
MITBAL;Item - warehouse;MBLEAQ;Quarantine lead time
MITBAL;Item - warehouse;MBSCHT;Scheduled reclassification allowed
MITBAL;Item - warehouse;MBSALM;Secondary allocation method
MITBAL;Item - warehouse;MBCDYN;Cross-dock
MITBAL;Item - warehouse;MBPAFL;Fill partly empty locations
MITBAL;Item - warehouse;MBMRQT;Minimum remaining quantity
MITBAL;Item - warehouse;MBRGDT;Entry date
MITBAL;Item - warehouse;MBRGTM;Entry time
MITBAL;Item - warehouse;MBLMDT;Change date
MITBAL;Item - warehouse;MBCHNO;Change number
MITBAL;Item - warehouse;MBCHID;Changed by
MITBAL;Item - warehouse;MBAGDY;Aging days
MITBAL;Item - warehouse;MBAGHO;Aging hours
MITBAL;Item - warehouse;MBLMTS;Timestamp
MITBAL;Item - warehouse;MBSCPO;Supply chain policy
MITBAL;Item - warehouse;MBSESO;Seasonal item
MITBAL;Item - warehouse;MBALUN;Alternate U/M
MITBAL;Item - warehouse;MBMRPQ;MRP quantity on hand
MITBAL;Item - warehouse;MBPLNT;Planning template
MITBAL;Item - warehouse;MBPLID;Planning template implementation date
MITBAL;Item - warehouse;MBPLIT;Planning template implementation time
MITBAL;Item - warehouse;MBKTEX;Unpack kit
MITBAL;Item - warehouse;MBSTCW;Catch weight - approved on hand balance
MITBAL;Item - warehouse;MBQUCW;Catch weight for inspection-on hand bal
MITBAL;Item - warehouse;MBRJCW;Catch weight rejected - on hand balance
MITBAL;Item - warehouse;MBBALO;Batch allocation
MITBAL;Item - warehouse;MBDITI;Distribution table
MITBAL;Item - warehouse;MBRNRI;Returnable/non-returnable indicator
MITBAL;Item - warehouse;MBRMSG;Returnable message
MITBAL;Item - warehouse;MBPAFI;All partly empty
MITBAL;Item - warehouse;MBSCRQ;Scan required
MITBAL;Item - warehouse;MBAGDA;Aging date
MITBAL;Item - warehouse;MBIPLA;Inventory planned
MITBAL;Item - warehouse;MBSURT;Surplus stock type
MITBAL;Item - warehouse;MBAGMI;Aging minutes
MITBAL;Item - warehouse;MBBBTM;Best before time
MITBAL;Item - warehouse;MBFSSQ;Frozen safety stock
MITBAL;Item - warehouse;MBINSH;Inventory sharing
MITBAL;Item - warehouse;MBSSRE;Safety stock reason code
MITBAL;Item - warehouse;MBMOCM;MO consolidation method
MITBAL;Item - warehouse;MBTRDT;Transaction date
MITBAL;Item - warehouse;MBISEG;Inventory segment
MITBAL;Item - warehouse;MBREMN;Reinspection minutes
MITBAL;Item - warehouse;MBAVIQ;Average issue quantity
MITBAL;Item - warehouse;MBMISQ;Minimum safety stock
MITBAL;Item - warehouse;MBCSTQ;Consignment OHB
MITBAL;Item - warehouse;MBCQUQ;Consignment OHB inspection
MITBAL;Item - warehouse;MBCRJQ;Consignment OHB rejected
MITBAL;Item - warehouse;MBCSTW;Consignment CW OHB
MITBAL;Item - warehouse;MBCQUW;Consignment CW OHB inspection
MITBAL;Item - warehouse;MBCRJW;Consignment CW OHB rejected
MITBAL;Item - warehouse;MBCSLV;Consignment stock level
MITBAL;Item - warehouse;MBAMCS;Consignment usage rule
MITBAL;Item - warehouse;MBSQCS;Seq - supplier usage
MITBAL;Item - warehouse;MBSQC2;Seq - supplier usage 2
MITBAL;Item - warehouse;MBSQC3;Seq - supplier usage 3
MITBAL;Item - warehouse;MBSQC4;Seq - supplier usage 4
MITBAL;Item - warehouse;MBSQC5;Seq - supplier usage 5
MITBAL;Item - warehouse;MBPOTE;Expiry date table
MITBAL;Item - warehouse;MBPDLN;Product line
MITBAL;Item - warehouse;MBFUBA;Full balance ID control
MITEQU;Warehouse Equipment;NSCONO;Company
MITEQU;Warehouse Equipment;NSPISE;Warehouse equipment
MITEQU;Warehouse Equipment;NSTX40;Description
MITEQU;Warehouse Equipment;NSTX15;Name
MITEQU;Warehouse Equipment;NSITNO;Item number
MITEQU;Warehouse Equipment;NSSERN;Serial number
MITEQU;Warehouse Equipment;NSDTID;Data identity
MITEQU;Warehouse Equipment;NSPIDL;Send picking lists
MITEQU;Warehouse Equipment;NSRGDT;Entry date
MITEQU;Warehouse Equipment;NSRGTM;Entry time
MITEQU;Warehouse Equipment;NSLMDT;Change date
MITEQU;Warehouse Equipment;NSCHNO;Change number
MITEQU;Warehouse Equipment;NSCHID;Changed by
MITEQU;Warehouse Equipment;NSPADF;Packing adjustment factor
MITFAC;Item - facility;M9CONO;Company
MITFAC;Item - facility;M9FACI;Facility
MITFAC;Item - facility;M9ITNO;Item number
MITFAC;Item - facility;M9LEA4;Administrative lead time
MITFAC;Item - facility;M9CSNO;Customs statistical number
MITFAC;Item - facility;M9SPFA;Conversion factor supplementary U/M
MITFAC;Item - facility;M9ORCO;Country of origin
MITFAC;Item - facility;M9APPR;Average cost
MITFAC;Item - facility;M9UCOS;Cost price
MITFAC;Item - facility;M9SOCO;Ordering cost
MITFAC;Item - facility;M9EXPC;Yield percentage
MITFAC;Item - facility;M9BQTY;Batch quantity
MITFAC;Item - facility;M9BQTM;Batch quantity method
MITFAC;Item - facility;M9LLCM;Lowest level - BoM
MITFAC;Item - facility;M9DLET;MO lead time method
MITFAC;Item - facility;M9DLEF;Dynamic lead time fence - MO
MITFAC;Item - facility;M9DIDY;Flow order planning
MITFAC;Item - facility;M9DIDF;Flow order fence
MITFAC;Item - facility;M9PRRA;Production rate
MITFAC;Item - facility;M9TRHC;Throughput rate of capacity/day
MITFAC;Item - facility;M9MARC;MO reservations
MITFAC;Item - facility;M9JITF;Order-less production
MITFAC;Item - facility;M9REWH;Main warehouse
MITFAC;Item - facility;M9OPFQ;Optimal on-hand balance - facility
MITFAC;Item - facility;M9FANO;On-hand balance - facility
MITFAC;Item - facility;M9FANQ;On-hand balance for inspection -facility
MITFAC;Item - facility;M9FANR;Rejected on-hand balance - facility
MITFAC;Item - facility;M9FATM;On-hand balance method - facility
MITFAC;Item - facility;M9WCLN;Production line
MITFAC;Item - facility;M9EDEC;Method for expiry date excess control
MITFAC;Item - facility;M9AUGE;Automatic creation of MO
MITFAC;Item - facility;M9ECCC;Consumption code - trade stat (TST)
MITFAC;Item - facility;M9ECAR;State
MITFAC;Item - facility;M9CPRI;Customs procedure - import
MITFAC;Item - facility;M9CPRE;Customs procedure - export
MITFAC;Item - facility;M9WSCA;Costing model
MITFAC;Item - facility;M9PRCM;Costing model - product costing
MITFAC;Item - facility;M9PLAP;Planning process
MITFAC;Item - facility;M9PLUP;Push process
MITFAC;Item - facility;M9SCMO;Costing model - sales price
MITFAC;Item - facility;M9CPL0;Calculate price for line type 0
MITFAC;Item - facility;M9CPL1;Calculate price for line type 1
MITFAC;Item - facility;M9CPL2;Calculate price for line type 2
MITFAC;Item - facility;M9PPL0;Preliminary price for line type 0
MITFAC;Item - facility;M9PPL1;Preliminary price for line type 1
MITFAC;Item - facility;M9PPL2;Preliminary price for line type 2
MITFAC;Item - facility;M9TXID;Text identity
MITFAC;Item - facility;M9DTID;Data identity
MITFAC;Item - facility;M9CPDC;Costing decimal places
MITFAC;Item - facility;M9COCD;Item cost quantity
MITFAC;Item - facility;M9EVGR;Environment group
MITFAC;Item - facility;M9VAMT;Inventory accounting method
MITFAC;Item - facility;M9LAMA;Minimum accepted contributn margin ratio
MITFAC;Item - facility;M9GRTI;Group technology class
MITFAC;Item - facility;M9MOLL;MO leadtime limit
MITFAC;Item - facility;M9RGDT;Entry date
MITFAC;Item - facility;M9RGTM;Entry time
MITFAC;Item - facility;M9LMDT;Change date
MITFAC;Item - facility;M9CHNO;Change number
MITFAC;Item - facility;M9CHID;Changed by
MITFAC;Item - facility;M9LMTS;Timestamp
MITFAC;Item - facility;M9CRTM;Critical material
MITFAC;Item - facility;M9DICM;Costing model - distribution
MITFAC;Item - facility;M9ACRF;User-defined accounting control object
MITFAC;Item - facility;M9ECVE;Revision number
MITFAC;Item - facility;M9ATTC;Average costing per attribute
MITFAC;Item - facility;M9ATNR;Attribute number
MITFAC;Item - facility;M9STCW;Catch weight - approved on hand balance
MITFAC;Item - facility;M9QUCW;Catch weight for inspection-on hand bal
MITFAC;Item - facility;M9RJCW;Catch weight rejected - on hand balance
MITFAC;Item - facility;M9CAWC;Catch weight cost
MITFAC;Item - facility;M9COFA;Conversion factor
MITFAC;Item - facility;M9ALTS;Alternate structure
MITFAC;Item - facility;M9CSTQ;Consignment OHB
MITFAC;Item - facility;M9CQUQ;Consignment OHB inspection
MITFAC;Item - facility;M9CRJQ;Consignment OHB rejected
MITFAC;Item - facility;M9CSTW;Consignment CW OHB
MITFAC;Item - facility;M9CQUW;Consignment CW OHB inspection
MITFAC;Item - facility;M9CRJW;Consignment CW OHB rejected
MITFAC;Item - facility;M9SQCO;Sequencing code
MITHRY;Item hierarchy definitions;HICONO;Company
MITHRY;Item hierarchy definitions;HIHLVL;Yes/no
MITHRY;Item hierarchy definitions;HIHIE0;Hierachy identity
MITHRY;Item hierarchy definitions;HITX40;Description
MITHRY;Item hierarchy definitions;HITX15;Name
MITHRY;Item hierarchy definitions;HIULVL;Upper level
MITHRY;Item hierarchy definitions;HIULID;Upper level identity
MITHRY;Item hierarchy definitions;HIGRP0;Search group
MITHRY;Item hierarchy definitions;HIALTX;Search criteria
MITHRY;Item hierarchy definitions;HITXID;Text identity
MITHRY;Item hierarchy definitions;HIRGDT;Entry date
MITHRY;Item hierarchy definitions;HIRGTM;Entry time
MITHRY;Item hierarchy definitions;HILMDT;Change date
MITHRY;Item hierarchy definitions;HICHNO;Change number
MITHRY;Item hierarchy definitions;HICHID;Changed by
MITHRY;Item hierarchy definitions;HILMTS;Timestamp
MITLAD;Item descr/language;MDCONO;Company
MITLAD;Item descr/language;MDITNO;Item number
MITLAD;Item descr/language;MDLNCD;Language
MITLAD;Item descr/language;MDITDS;Name
MITLAD;Item descr/language;MDTEDS;Description 1
MITLAD;Item descr/language;MDFUDS;Description 2
MITLAD;Item descr/language;MDTXID;Text identity
MITLAD;Item descr/language;MDRGDT;Entry date
MITLAD;Item descr/language;MDRGTM;Entry time
MITLAD;Item descr/language;MDLMDT;Change date
MITLAD;Item descr/language;MDCHNO;Change number
MITLAD;Item descr/language;MDCHID;Changed by
MITLAD;Item descr/language;MDLMTS;Timestamp
MITLOC;Balance identities;MLCONO;Company
MITLOC;Balance identities;MLWHLO;Warehouse
MITLOC;Balance identities;MLITNO;Item number
MITLOC;Balance identities;MLWHSL;Location
MITLOC;Balance identities;MLBANO;Lot number
MITLOC;Balance identities;MLCAMU;Container
MITLOC;Balance identities;MLREPN;Receiving number
MITLOC;Balance identities;MLFACI;Facility
MITLOC;Balance identities;MLWHLT;Location type
MITLOC;Balance identities;MLSTQT;On-hand balance approved
MITLOC;Balance identities;MLPOCY;Normal potency
MITLOC;Balance identities;MLALQT;Allocated quantity - basic U/M
MITLOC;Balance identities;MLPLQT;Picking list quantity - basic U/M
MITLOC;Balance identities;MLALOC;Allocatable
MITLOC;Balance identities;MLPUAB;Put-away possible
